time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-01-18T13:09:51.220Z,26.0195,95.5982,78.99,4.2,mb,,110,3.403,0.9,us,usc000tgy8,2015-04-20T16:05:33.040Z,"82 km ESE of Tuensang, India",earthquake,8.8,14.5,0.167,10,reviewed,us,us
2015-01-15T01:33:04.600Z,22.6215,92.6144,50.37,4.3,mb,,144,3.012,0.79,us,usc000tfx6,2015-04-20T15:34:40.040Z,"32 km SSW of Lunglei, India",earthquake,9.6,8.6,0.133,17,reviewed,us,us
2015-01-10T13:06:35.640Z,10.9378,93.5415,123.96,4.6,mb,,175,1.058,0.66,us,usc000tegh,2015-04-10T18:56:28.040Z,"118 km SE of Port Blair, India",earthquake,10.5,8.4,0.123,22,reviewed,us,us
2015-01-05T23:25:38.310Z,32.6654,93.0194,28.18,4.6,mb,,28,3.368,1.23,us,usc000tc0r,2015-03-27T07:02:07.040Z,"160 km NE of Nagqu, China",earthquake,7.6,5.4,0.084,42,reviewed,us,us
2015-01-05T19:41:44.280Z,28.8652,81.6126,34.47,4.2,mb,,98,8.351,0.79,us,usc000tbwx,2015-03-27T07:02:04.040Z,"9 km WNW of Dailekh, Nepal",earthquake,10.9,4.3,0.124,18,reviewed,us,us
2015-01-05T15:39:33.240Z,24.257,93.6863,61.69,4.2,mb,,171,2.112,0.83,us,usc000th5a,2015-03-27T07:02:01.040Z,"8 km S of Chur?ch?ndpur, India",earthquake,17.2,6,0.371,6,reviewed,us,us
2015-01-02T23:23:20.420Z,22.7664,96.0449,16.27,4.1,mb,,131,3.873,0.7,us,usc000tbct,2015-03-27T07:01:19.040Z,"41 km ENE of Shwebo, Myanmar",earthquake,6.4,5.8,0.145,13,reviewed,us,us
2014-12-31T16:12:02.950Z,21.9688,93.3698,57.44,4.5,mb,,69,3.84,0.68,us,usc000taym,2015-03-17T02:38:27.040Z,"70 km SE of Saiha, India",earthquake,8.4,6.5,0.099,30,reviewed,us,us
2014-12-29T17:26:57.600Z,26.2946,91.6204,45.02,4,mb,,131,0.755,0.68,us,usc000taqh,2022-07-27T11:58:39.837Z,"10 km ENE of H?jo, India",earthquake,8.8,4.9,0.13,16,reviewed,us,us
2014-12-28T17:22:52.590Z,22.6329,94.1131,54.32,4.5,mb,,181,4.882,0.47,us,usc000tg2l,2015-03-17T02:37:44.040Z,"51 km E of Hakha, Myanmar",earthquake,8.8,12.3,0.18,9,reviewed,us,us
2014-12-28T01:50:08.090Z,30.5395,69.8556,30.35,4.1,mb,,125,4.048,0.6,us,usc000tac5,2015-03-17T02:37:36.040Z,"77 km NNE of Barkhan, Pakistan",earthquake,9.2,5.3,0.165,12,reviewed,us,us
2014-12-27T02:02:34.830Z,23.2423,94.908,122.04,4.2,mb,,132,4.836,0.74,us,usc000ta5t,2015-03-17T02:37:23.040Z,"67 km SE of Mawlaik, Myanmar",earthquake,10.7,6.7,0.141,30,reviewed,us,us
2014-12-26T07:08:09.590Z,28.5278,87.3541,57.27,4.9,mb,,62,3.502,0.84,us,usc000ta1g,2015-03-17T02:37:13.040Z,"82 km NE of Lobujya, Nepal",earthquake,8.6,5.3,0.061,87,reviewed,us,us
2014-12-22T23:24:48.140Z,22.4184,93.0824,48.25,4.4,mb,,107,3.328,0.61,us,usc000t9ae,2015-03-06T02:59:11.040Z,"13 km SE of Saiha, India",earthquake,10.8,9,0.143,15,reviewed,us,us
2014-12-21T05:59:52.120Z,34.91,73.843,41.11,4.2,mb,,74,1.343,0.57,us,usc000t8uj,2015-03-06T02:59:07.040Z,"68 km NNE of Muzaffar?b?d, Pakistan",earthquake,7.3,7.4,0.166,15,reviewed,us,us
2014-12-21T05:37:39.090Z,24.2001,94.6939,99.66,5.1,mb,,24,5.732,0.61,us,usc000t8ua,2022-07-27T11:13:28.573Z,"68 km NNE of Mawlaik, Myanmar",earthquake,8.3,4.9,0.055,112,reviewed,us,us
2014-12-21T01:32:00.540Z,30.3573,69.6709,4.22,4.4,mb,,97,4.205,1.12,us,usc000t8t7,2015-03-06T02:59:06.040Z,"52 km NNE of Barkhan, Pakistan",earthquake,9,5.1,0.11,36,reviewed,us,us
2014-12-18T15:32:12.950Z,27.7395,86.3702,33.6,5,mb,,40,4.612,0.84,us,usc000t7wj,2022-07-27T10:57:44.431Z,"34 km WSW of Namche Bazar, Nepal",earthquake,7.2,4.3,0.054,110,reviewed,us,us
2014-12-11T19:27:36.410Z,24.405,94.5261,79.9,4.7,mb,,108,2.684,0.64,us,usc000t9t1,2015-03-04T21:54:58.040Z,"51 km ESE of W?ngjing, India",earthquake,11.4,8.3,0.129,19,reviewed,us,us
2014-12-10T14:44:46.300Z,24.401,94.5466,84.1,4.2,mb,,153,2.703,0.79,us,usc000t9r6,2015-03-04T21:54:54.040Z,"53 km ESE of W?ngjing, India",earthquake,7.9,9.7,0.153,15,reviewed,us,us
2014-12-08T05:39:01.540Z,11.8283,93.5972,126.47,4.5,mb,,103,0.853,0.62,us,usc000t4jd,2015-02-28T02:16:13.040Z,"94 km E of Port Blair, India",earthquake,12.1,9,0.164,11,reviewed,us,us
2014-12-06T04:27:42.580Z,30.6685,80.0267,10,4.1,mb,,175,6.455,1.36,us,usc000t88g,2015-02-28T02:16:10.040Z,western Xizang-India border region,earthquake,9.6,1.9,0.521,3,reviewed,us,us
2014-12-04T23:53:51.870Z,26.886,92.6206,53.1,4.6,mb,,61,1.482,0.73,us,usc000t3w5,2022-07-27T09:35:33.509Z,"7 km NW of Rang?p?ra, India",earthquake,4.4,6.5,0.047,136,reviewed,us,us
2014-11-29T18:01:01.570Z,11.1086,93.6105,128.58,4.6,mb,,138,1.008,0.78,us,usb000t17l,2015-02-24T00:35:12.040Z,"112 km ESE of Port Blair, India",earthquake,9.5,6.1,0.076,56,reviewed,us,us
2014-11-28T01:18:45.610Z,12.5135,92.7957,43.76,5.3,mb,,24,0.854,0.64,us,usb000t0sq,2022-07-27T08:58:31.772Z,"90 km N of Bamboo Flat, India",earthquake,7,4.2,0.048,170,reviewed,us,us
2014-11-28T01:09:41.670Z,17.2751,96.3481,15.39,4.4,mb,,98,2.543,0.57,us,usb000t0sp,2022-07-27T08:59:30.034Z,"15 km WSW of Bago, Myanmar",earthquake,10,4.8,0.114,29,reviewed,us,us
2014-11-27T11:17:29.720Z,22.1044,95.8985,22.23,4.1,mb,,160,3.382,0.49,us,usc000t5kf,2022-07-27T13:54:05.536Z,"23 km NW of Mandalay, Myanmar",earthquake,10.7,4.6,0.234,7,reviewed,us,us
2014-11-26T19:28:48.960Z,34.2075,83.5541,10,4.5,mb,,131,7.845,0.59,us,usc000t56f,2015-02-24T00:35:06.040Z,western Xizang,earthquake,10.1,1.6,0.127,18,reviewed,us,us
2014-11-26T15:56:40.590Z,21.1981,93.7431,60.4,4.2,mb,,202,4.382,0.36,us,usc000t571,2015-02-24T00:35:06.040Z,"116 km WNW of Chauk, Myanmar",earthquake,14.2,11.5,0.236,6,reviewed,us,us
2014-11-26T05:07:34.140Z,7.8725,95.2648,83.43,4.4,mb,,150,5.932,0.68,us,usc000t57h,2015-02-24T00:35:04.040Z,"219 km N of Sabang, Indonesia",earthquake,15.4,8.6,0.219,6,reviewed,us,us
2014-11-25T15:49:07.720Z,28.2061,84.7414,21.05,4.4,mb,,135,5.79,0.68,us,usb000szw6,2015-02-18T03:30:59.040Z,"65 km NNE of Bharatpur, Nepal",earthquake,10,5.1,0.085,47,reviewed,us,us
2014-11-23T10:45:27.990Z,23.8065,93.7677,65.96,4.5,mb,,164,2.468,0.48,us,usc000t424,2015-02-18T03:30:55.040Z,"59 km S of Chur?ch?ndpur, India",earthquake,13.1,13.1,0.241,8,reviewed,us,us
2014-11-21T22:45:36.370Z,34.4008,79.0039,36.66,4.3,mb,,95,4.821,1.03,us,usb000syre,2015-02-18T03:30:52.040Z,"133 km E of Leh, India",earthquake,7.4,6.4,0.099,34,reviewed,us,us
2014-11-21T16:11:16.370Z,23.5043,93.5255,67.72,4.6,mb,,122,2.555,0.69,us,usb000syke,2015-02-18T03:30:51.040Z,"42 km ENE of Khawhai, India",earthquake,11.2,8.3,0.108,28,reviewed,us,us
2014-11-20T22:45:24.230Z,23.4809,93.4722,63.57,4.1,mb,,138,2.545,0.53,us,usb000sye7,2015-02-18T03:30:48.040Z,"36 km ENE of Khawhai, India",earthquake,11.5,10.3,0.123,20,reviewed,us,us
2014-11-20T18:14:37.790Z,23.5081,93.5148,49,5.6,mwb,,10,2.546,0.78,us,usb000sybr,2022-07-27T08:17:12.248Z,"42 km ENE of Khawhai, India",earthquake,7.3,1.8,0.049,40,reviewed,us,us
2014-11-18T15:55:32.580Z,32.9378,76.059,60.82,4.3,mb,,115,2.442,1.07,us,usc000syhy,2015-02-12T01:42:59.040Z,"32 km E of Bhadarw?h, India",earthquake,9.3,7.8,0.147,18,reviewed,us,us
2014-11-17T08:59:44.000Z,35.359,77.1167,35,4.4,mb,,97,3.605,0.92,us,usc000sy2n,2015-02-12T01:42:53.040Z,"56 km NNE of Thang, India",earthquake,5.1,2,0.144,17,reviewed,us,us
2014-11-17T04:34:12.360Z,20.7795,94.4211,66,5.3,mwb,,18,3.634,1,us,usc000sy0y,2022-07-27T07:55:46.178Z,"43 km WSW of Chauk, Myanmar",earthquake,7.3,1.8,0.11,8,reviewed,us,us
2014-11-17T02:33:35.230Z,8.0524,94.8639,10,4.4,mb,,168,6.367,0.73,us,usb000t24w,2015-02-12T01:42:52.040Z,"244 km NNW of Sabang, Indonesia",earthquake,15.9,1.9,0.267,4,reviewed,us,us
2014-11-17T02:06:37.150Z,27.5222,90.3078,31.87,4.2,mb,,153,2.289,0.41,us,usb000t235,2015-02-12T01:42:52.040Z,"19 km W of Trongsa, Bhutan",earthquake,10.6,6,0.186,10,reviewed,us,us
2014-11-17T01:25:28.970Z,29.4653,70.1163,26.39,4.4,mb,,109,4.964,1,us,usc000sy0f,2015-02-12T01:42:52.040Z,"27 km WSW of Dajal, Pakistan",earthquake,5.5,5.8,0.12,21,reviewed,us,us
2014-11-16T20:33:34.210Z,24.0419,93.581,60.62,4.3,mb,,156,2.182,0.82,us,usc000sxxk,2015-02-12T01:42:51.040Z,"33 km SSW of Chur?ch?ndpur, India",earthquake,13.3,9.6,0.187,13,reviewed,us,us
2014-11-13T21:29:29.760Z,24.8093,95.2728,129.63,4.4,mb,,114,3.186,0.64,us,usb000t0gn,2015-02-12T01:42:40.040Z,"122 km SE of Phek, India",earthquake,5.1,8.1,0.11,27,reviewed,us,us
2014-11-11T18:35:50.430Z,23.5981,94.0857,71.86,4.7,mb,,158,2.821,0.71,us,usb000sytb,2015-01-31T02:50:18.040Z,"32 km W of Mawlaik, Myanmar",earthquake,12.1,10.6,0.167,14,reviewed,us,us
2014-11-11T08:40:18.250Z,7.7587,94.637,10,4.4,mb,,178,3.403,0.55,us,usb000syt6,2015-01-31T02:50:17.040Z,"219 km NNW of Sabang, Indonesia",earthquake,14.6,1.9,0.139,15,reviewed,us,us
2014-11-10T10:34:29.100Z,19.4662,94.9167,67.46,4.6,mb,,61,3.862,0.82,us,usc000svzk,2022-07-27T07:20:31.299Z,"32 km WNW of Thayetmyo, Myanmar",earthquake,8.8,1.5,0.151,20,reviewed,us,us
2014-11-08T18:19:39.990Z,24.8744,94.866,87.48,4.8,mb,,29,2.812,0.79,us,usc000svq2,2015-01-31T02:50:11.040Z,"85 km ENE of Yairipok, India",earthquake,5.6,5.7,0.059,96,reviewed,us,us
2014-11-08T17:44:45.170Z,34.681,81.3092,34.41,4.1,mb,,119,6.743,1.16,us,usc000svpz,2015-01-31T02:50:11.040Z,western Xizang,earthquake,8.4,4.5,0.151,18,reviewed,us,us
2014-11-08T17:06:46.170Z,24.8777,96.298,66.19,4.8,mb,,86,4.081,0.61,us,usc000svpv,2015-01-31T02:50:11.040Z,"117 km NW of Bhamo, Myanmar",earthquake,5.1,6.6,0.071,65,reviewed,us,us
2014-11-07T05:13:32.680Z,7.765,94.6493,27.42,4.3,mb,,155,3.4,0.59,us,usc000sywr,2015-01-31T02:50:06.040Z,"220 km NNW of Sabang, Indonesia",earthquake,12.9,5.1,0.168,11,reviewed,us,us
2014-11-05T09:29:14.060Z,7.7506,94.5586,10,4.2,mb,,88,3.45,0.47,us,usc000syf9,2015-01-31T02:50:01.040Z,"222 km NNW of Sabang, Indonesia",earthquake,9.3,1.9,0.236,5,reviewed,us,us
2014-11-03T19:06:23.460Z,16.0932,86.0768,15.79,4.4,mb,,86,7.833,0.6,us,usc000sxc9,2015-01-20T09:03:15.040Z,Bay of Bengal,earthquake,11.5,4.9,0.155,16,reviewed,us,us
2014-11-02T19:20:31.670Z,7.7597,94.6198,15.61,4.4,mb,,139,3.416,1.15,us,usc000sxb2,2015-01-20T09:03:12.040Z,"220 km NNW of Sabang, Indonesia",earthquake,9.5,5.4,0.17,10,reviewed,us,us
2014-11-02T05:41:04.300Z,26.7052,94.045,57.37,4.3,mb,,56,2.27,0.66,us,usc000sx9z,2015-01-20T09:03:10.040Z,"7 km E of Dergaon, India",earthquake,7.3,4.8,0.154,15,reviewed,us,us
2014-10-29T13:57:16.430Z,31.0958,86.5364,29.52,4.3,mb,,153,4.201,0.41,us,usc000swaw,2015-01-20T09:03:00.040Z,"233 km NNE of Saga, China",earthquake,10.8,5.6,0.217,8,reviewed,us,us
2014-10-27T14:33:47.490Z,17.5671,94.343,38.31,4.4,mb,,176,3.851,0.33,us,usc000sver,2015-01-17T01:25:41.040Z,"96 km NNW of Pathein, Myanmar",earthquake,11.6,8,0.179,13,reviewed,us,us
2014-10-26T05:13:40.400Z,34.4211,68.9861,9.54,3.7,mb,,133,0.128,0.41,us,usb000sqt0,2022-07-27T05:58:23.249Z,"11 km ENE of Maydanshakhr, Afghanistan",earthquake,8.3,6.1,0.292,3,reviewed,us,us
2014-10-24T05:56:45.470Z,27.8491,91.8364,10,4.3,mb,,63,1.949,0.84,us,usb000sq9f,2015-01-17T01:25:35.040Z,"31 km NNW of Tawang, India",earthquake,6.3,1.9,0.117,22,reviewed,us,us
2014-10-24T05:11:56.070Z,23.6866,94.6864,108.67,4.6,mb,,63,3.184,0.87,us,usb000sq9d,2015-01-17T01:25:35.040Z,"29 km E of Mawlaik, Myanmar",earthquake,5.9,7.1,0.096,34,reviewed,us,us
2014-10-24T00:05:26.880Z,23.9814,93.9631,69.37,4.6,mb,,40,2.481,0.86,us,usb000sq85,2015-01-17T01:25:34.040Z,"49 km SE of Chur?ch?ndpur, India",earthquake,8,7.2,0.079,51,reviewed,us,us
2014-10-23T04:05:35.260Z,34.9154,73.8777,34.56,4.8,mb,,39,1.358,0.42,us,usb000spya,2015-01-17T01:25:33.040Z,"71 km NNE of Muzaffar?b?d, Pakistan",earthquake,3.9,4.2,0.079,57,reviewed,us,us
2014-10-12T03:32:46.310Z,12.8728,93.8655,136.26,4.9,mb,,19,1.632,0.8,us,usb000sl7f,2015-01-06T23:49:52.040Z,"180 km NE of Bamboo Flat, India",earthquake,7.5,4.1,0.054,127,reviewed,us,us
2014-10-11T08:13:37.870Z,34.3887,79.2005,35,4.5,mb,,115,4.98,0.59,us,usb000sl0g,2015-01-06T23:49:51.040Z,"150 km E of Leh, India",earthquake,8.5,2,0.131,19,reviewed,us,us
2014-10-10T21:49:37.690Z,34.3271,79.1521,45.27,4,mb,,124,4.934,1.15,us,usb000sps1,2015-01-06T23:49:50.040Z,"145 km E of Leh, India",earthquake,8.6,8.7,0.173,10,reviewed,us,us
2014-10-09T10:03:28.490Z,18.2953,95.2938,59.14,4.5,mb,,98,3.469,1.01,us,usb000sk7j,2015-01-06T23:49:48.040Z,Myanmar,earthquake,12,4.2,0.156,17,reviewed,us,us
2014-10-09T01:41:20.090Z,14.0353,93.0968,32.52,4.4,mb,,102,7.13,0.89,us,usb000spfj,2015-01-06T23:49:47.040Z,"261 km N of Bamboo Flat, India",earthquake,9.9,6.4,0.219,8,reviewed,us,us
2014-10-08T00:22:53.570Z,10.8841,92.7316,49.34,4,mb,,217,0.766,0.88,us,usb000sngr,2015-01-06T23:49:46.040Z,"86 km S of Port Blair, India",earthquake,15.1,11.6,0.519,5,reviewed,us,us
2014-10-06T14:10:21.210Z,14.2611,93.1258,35.18,4.6,mb,,75,2.616,0.54,us,usb000snd2,2014-12-23T01:42:05.040Z,"286 km N of Bamboo Flat, India",earthquake,8.2,7.6,0.141,21,reviewed,us,us
2014-10-03T03:48:44.910Z,10.5141,92.0977,30.65,4.3,mb,,196,1.299,0.65,us,usb000smdp,2014-12-23T01:41:59.040Z,"145 km SSW of Port Blair, India",earthquake,11.8,6.4,0.216,10,reviewed,us,us
2014-10-01T18:52:43.750Z,30.4289,82.1111,44.3,4.2,mb,,163,7.847,0.99,us,usb000skrn,2014-12-23T01:41:57.040Z,"91 km E of Burang, China",earthquake,10.2,8.4,0.124,22,reviewed,us,us
2014-09-30T17:38:23.610Z,7.8676,93.9861,29.28,4.4,mb,,211,3.94,1.24,us,usb000skpc,2014-12-20T00:54:04.040Z,"263 km NW of Sabang, Indonesia",earthquake,7.6,9.3,0.269,4,reviewed,us,us
2014-09-29T00:32:30.210Z,32.5356,86.0217,10,4.1,mb,,110,5.208,1.08,us,usb000sgy4,2014-12-20T00:54:02.040Z,western Xizang,earthquake,9.5,1.9,0.123,20,reviewed,us,us
2014-09-26T04:21:24.080Z,12.5193,95.2254,20.22,5.5,mwc,,18,2.574,0.69,us,usb000sg5e,2022-05-03T17:02:37.866Z,"285 km ENE of Port Blair, India",earthquake,6.2,2.6,,,reviewed,us,gcmt
2014-09-24T00:59:17.040Z,14.0956,93.1949,40.58,4.3,mb,,93,2.464,0.74,us,usb000sff0,2014-12-20T00:53:55.040Z,"270 km N of Bamboo Flat, India",earthquake,8.1,5.7,0.129,22,reviewed,us,us
2014-09-22T20:49:10.820Z,34.2939,73.9193,26.73,4.7,mb,,94,0.839,0.75,us,usb000sf2b,2022-07-27T02:56:46.145Z,"26 km NNW of Uri, India",earthquake,7.2,5,0.076,57,reviewed,us,us
2014-09-21T06:31:20.640Z,29.8636,95.3383,24.81,4,mb,,115,3.664,0.82,us,usb000shr0,2014-12-19T00:05:24.040Z,"175 km NNE of Shi Yomi, India",earthquake,8.4,7.7,0.196,12,reviewed,us,us
2014-09-21T01:46:09.280Z,29.8495,95.2495,26.68,4.1,mb,,114,3.586,0.95,us,usb000shqs,2014-12-19T00:05:24.040Z,"169 km NNE of Shi Yomi, India",earthquake,13.8,7.3,0.175,12,reviewed,us,us
2014-09-20T13:16:38.410Z,23.4256,94.6821,95.97,4.5,mb,,146,5.106,0.82,us,usb000seh9,2014-12-19T00:05:23.040Z,"37 km SE of Mawlaik, Myanmar",earthquake,10.4,10.3,0.135,18,reviewed,us,us
2014-09-18T21:32:32.260Z,34.4044,70.1119,32.33,4.3,mb,,128,0.893,0.74,us,usb000se4j,2014-12-19T00:05:21.040Z,"30 km SSW of Mehtar L?m, Afghanistan",earthquake,6.5,5.4,0.089,36,reviewed,us,us
2014-09-17T10:04:40.560Z,23.1078,94.3299,90.01,4.3,mb,,143,3.329,0.45,us,usb000sgdu,2014-12-19T00:05:19.040Z,"59 km S of Mawlaik, Myanmar",earthquake,10.9,5.6,0.125,20,reviewed,us,us
2014-09-15T21:38:59.490Z,24.5258,94.7457,90.15,4.3,mb,,147,2.818,1.03,us,usb000sfxh,2014-12-08T23:31:02.040Z,"69 km E of W?ngjing, India",earthquake,6,9.9,0.148,14,reviewed,us,us
2014-09-15T16:55:42.580Z,32.9489,95.9551,41.05,4,mb,,95,5.246,0.65,us,usb000scml,2014-12-08T23:31:02.040Z,"232 km NNW of Qamdo, China",earthquake,11.3,7.8,0.172,14,reviewed,us,us
2014-09-15T08:19:25.760Z,20.5933,92.9736,10,4.5,mb,,170,5.056,0.82,us,usb000sfwp,2014-12-08T23:31:01.040Z,"50 km N of Sittwe, Myanmar",earthquake,10.8,1.8,0.22,7,reviewed,us,us
2014-09-13T03:31:26.050Z,27.737,92.9356,51.18,4.1,mb,,59,2.367,0.68,us,usb000sfhk,2014-12-08T23:30:58.040Z,"72 km NE of Bomdila, India",earthquake,8.4,8.2,0.185,14,reviewed,us,us
2014-09-12T13:06:33.630Z,8.5661,92.5561,39.08,5,mb,,92,3.075,0.93,us,usb000sbrr,2014-12-08T23:30:58.040Z,"Nicobar Islands, India region",earthquake,8.1,6.2,0.084,56,reviewed,us,us
2014-09-12T07:56:41.570Z,25.6524,89.9947,15,4.1,mb,,132,1.682,0.68,us,usb000sf6i,2014-12-08T23:30:57.040Z,"18 km NE of Mank?char, India",earthquake,6,6.4,0.174,10,reviewed,us,us
2014-09-11T10:56:03.440Z,32.3974,71.2374,10,4,mb,,146,2.115,0.52,us,usb000sbbg,2014-12-08T23:30:56.040Z,"23 km WSW of Kundian, Pakistan",earthquake,9.8,1.9,0.232,9,reviewed,us,us
2014-09-10T08:39:57.080Z,26.2777,68.327,10,4.2,mb,,107,8.259,1.01,us,usb000sazn,2014-12-08T23:30:55.040Z,"8 km WNW of Nawabshah, Pakistan",earthquake,6,1.9,0.2,11,reviewed,us,us
2014-09-09T23:11:50.690Z,10.6033,91.7456,27.11,4,mb,,87,1.433,0.52,us,usb000se03,2014-12-05T23:36:41.040Z,"160 km SW of Port Blair, India",earthquake,7.8,6.8,0.211,9,reviewed,us,us
2014-09-09T09:28:22.190Z,22.1989,93.244,10,5.4,mwb,,24,3.585,0.87,us,usb000samy,2022-07-27T01:19:59.293Z,"42 km SE of Saiha, India",earthquake,7.2,1.7,0.089,12,reviewed,us,us
2014-09-09T07:39:54.250Z,34.0785,81.0639,10,4.5,mb,,96,6.498,1.24,us,usb000sdzb,2014-12-05T23:36:40.040Z,western Xizang,earthquake,12.2,1.9,0.27,5,reviewed,us,us
2014-09-09T01:47:40.080Z,7.9281,91.9296,29.83,4.5,mb,,52,8.656,0.49,us,usb000sdza,2014-12-05T23:36:40.040Z,"Nicobar Islands, India region",earthquake,7.3,5.1,0.11,29,reviewed,us,us
2014-09-08T13:11:00.360Z,14.2877,92.8678,27.77,4.6,mb,,66,2.618,0.81,us,usb000sabl,2014-12-05T23:36:39.040Z,"286 km N of Bamboo Flat, India",earthquake,7.9,4.2,0.098,44,reviewed,us,us
2014-09-06T17:12:18.440Z,25.0074,95.365,134.14,4.7,mb,,41,3.225,0.59,us,usb000sa01,2014-12-05T23:36:37.040Z,Myanmar,earthquake,7.5,6.2,0.054,109,reviewed,us,us
2014-09-06T01:08:32.590Z,26.2028,68.367,12.67,4.3,mb,,131,8.331,1.11,us,usb000s9ty,2014-12-05T23:36:34.040Z,"5 km SW of Nawabshah, Pakistan",earthquake,9.5,4.7,0.147,17,reviewed,us,us
2014-09-05T21:36:59.550Z,31.1205,70.1415,46.16,4.5,mb,,59,3.533,1.21,us,usb000s9q1,2014-12-05T23:36:33.040Z,"67 km NW of Taunsa, Pakistan",earthquake,8.6,7.6,0.109,28,reviewed,us,us
2014-09-04T07:30:46.190Z,23.8778,94.111,10,4.4,mb,,171,2.651,1.35,us,usb000scjw,2014-12-05T23:36:31.040Z,"39 km NW of Mawlaik, Myanmar",earthquake,14.6,1.9,0.24,6,reviewed,us,us
2014-08-29T11:01:21.720Z,29.8382,87.8748,25.32,4.2,mb,,140,5.527,1.39,us,usb000sb0s,2014-11-29T00:09:20.000Z,"117 km WNW of Rikaze, China",earthquake,10.8,5.4,0.12,24,reviewed,us,us
2014-08-27T02:09:47.910Z,8.1279,91.7162,28.11,4.4,mb,,127,3.648,0.82,us,usc000s7bk,2014-11-29T00:09:16.000Z,"Nicobar Islands, India region",earthquake,8,5.3,0.117,22,reviewed,us,us
2014-08-27T01:54:51.210Z,8.0733,91.8412,32.79,4.3,mb,,127,3.669,0.91,us,usb000sad8,2014-11-29T00:09:16.000Z,"Nicobar Islands, India region",earthquake,3.9,6.5,0.168,11,reviewed,us,us
2014-08-26T18:05:02.680Z,8.2661,91.8534,29.61,4.6,mb,,170,3.48,0.91,us,usb000s9rx,2014-11-22T02:06:37.000Z,"Nicobar Islands, India region",earthquake,10.9,6.6,0.244,6,reviewed,us,us
2014-08-25T08:43:03.870Z,14.3762,93.1925,37.18,4.6,mb,,94,2.739,0.77,us,usb000s9q5,2014-11-22T02:06:35.000Z,"Andaman Islands, India region",earthquake,8.3,8.2,0.116,22,reviewed,us,us
2014-08-24T15:54:20.290Z,9.0717,85.8,17.23,4.1,mb,,125,5.353,1.02,us,usb000s9nj,2014-11-22T02:06:34.000Z,Bay of Bengal,earthquake,13.6,4.1,0.166,13,reviewed,us,us
2014-08-24T08:29:31.740Z,30.0384,79.9591,10,4.4,mb,,68,6.734,0.81,us,usb000s5ta,2014-11-22T02:06:32.000Z,"28 km NE of B?geshwar, India",earthquake,8.7,1.9,0.11,24,reviewed,us,us
2014-08-23T19:58:43.750Z,8.4186,93.4851,88.46,4.7,mb,,39,3.298,0.81,us,usb000s5qq,2014-11-22T02:06:30.000Z,"Nicobar Islands, India region",earthquake,7.8,5.8,0.069,63,reviewed,us,us
2014-08-22T15:59:36.390Z,28.0356,87.7815,59.96,4.4,mb,,163,3.371,0.72,us,usb000s5e9,2014-11-22T02:06:26.000Z,"92 km NE of Kh??db?ri??, Nepal",earthquake,9.5,9.1,0.149,13,reviewed,us,us
2014-08-22T07:35:22.450Z,34.6774,70.9189,47.05,4.4,mb,,96,1.553,0.95,us,usb000s592,2014-11-22T02:06:26.000Z,"30 km SW of Asad?b?d, Afghanistan",earthquake,6.3,3.5,0.115,22,reviewed,us,us
2014-08-21T23:15:35.080Z,18.2994,94.5089,49.45,4.3,mb,,80,3.424,0.9,us,usc000s8zt,2014-11-22T02:06:25.000Z,"85 km W of Myanaung, Myanmar",earthquake,8.8,8,0.169,12,reviewed,us,us
2014-08-21T08:11:18.820Z,32.3289,76.4266,10,4.9,mb,,45,2.963,0.75,us,usb000s4v3,2022-07-26T22:54:51.614Z,"15 km NE of Dharamsala, India",earthquake,7.6,1.8,0.05,134,reviewed,us,us
2014-08-20T08:05:03.110Z,27.5614,92.5625,38.3,4.1,mb,,110,2.084,0.66,us,usc000s8xh,2014-11-22T02:06:23.000Z,"Arunachal Pradesh, India",earthquake,11.6,9.6,0.214,11,reviewed,us,us
2014-08-17T23:10:40.320Z,19.713,95.663,32.61,4.2,mb,,70,2.205,0.57,us,usc000s7yp,2014-11-15T04:07:13.000Z,"34 km SSE of Taungdwingyi, Myanmar",earthquake,,6.1,0.152,14,reviewed,us,us
2014-08-17T20:34:32.440Z,23.6717,91.4071,38,4.1,mb,,111,1.93,1.14,us,usc000s7yq,2014-11-15T04:07:13.000Z,"7 km NE of Barjala, India",earthquake,,7.1,0.213,8,reviewed,us,us
2014-08-16T16:39:55.170Z,24.593,94.5693,91.24,5,mb,,32,2.644,0.95,us,usb000s3dx,2022-07-26T22:23:46.385Z,"51 km E of W?ngjing, India",earthquake,,5.6,0.057,104,reviewed,us,us
2014-08-12T20:52:06.470Z,9.2284,93.5937,105.45,4.9,mb,,38,2.552,0.82,us,usb000s28b,2014-11-07T21:47:41.000Z,"285 km SSE of Port Blair, India",earthquake,,4.3,0.053,116,reviewed,us,us
2014-08-12T12:17:55.870Z,33.353,95.5845,10,4,mb,,88,5.264,0.4,us,usb000s5cs,2014-11-07T21:47:40.000Z,"288 km NNW of Qamdo, China",earthquake,,1.9,0.157,12,reviewed,us,us
2014-08-11T12:17:13.360Z,33.0466,87.7462,10,4.2,mb,,120,4.412,1.07,us,usb000s1ve,2014-11-07T21:47:39.000Z,western Xizang,earthquake,,1.9,0.167,15,reviewed,us,us
